date,bank,bse50,chinext50,cni2000,csi100,csi1000,csi2000,csi300,csi500,csi800,csi_a50,csi_a500,csi_all,dividend,growth,lowvol,sme100,sse180,sse50,ssecomp,star100,star50,sz100,szcomponent,value300
2020-07-28,9173.79,,1.053,,6262.16,7443.28,,5933.46,7244.89,6201.99,,,6425.12,7050.82,2.948,12902.41,4.422,13236.48,4622.19,1.517,,1407.67,6.451,1.073,7114.13
2020-07-29,9294.82,,1.105,,6378.91,7663.32,,6077.49,7440.6,6356.73,,,6590.3,7170.71,3.07,13109.55,4.548,13485.89,4705.6,1.544,,1484.45,6.664,1.106,7214.22
2020-07-30,9199.67,,1.092,,6333.13,7651.28,,6048.03,7419.35,6329.05,,,6568.25,7167.15,3.038,13117.46,4.524,13445.02,4688.73,1.541,,1480.3,6.606,1.102,7151.63
2020-07-31,9199.64,,1.125,,6362.29,7751.81,,6098.73,7497.35,6385.45,,,6639.15,7230.28,3.102,13232.58,4.598,13524.89,4714.59,1.551,,1520.69,6.674,1.113,7158.73
2020-08-03,9270.98,,1.15,,6429.24,8003.63,,6197.8,7679.82,6502.01,,,6785.92,7370.83,3.178,13545.96,4.692,13693.6,4760.68,1.58,,1631.08,6.807,1.143,7253.05
2020-08-04,9507.64,,1.135,,6470.7,7952.49,,6203.69,7631.85,6496.5,,,6765.78,7391.51,3.137,13589.67,4.649,13773.62,4805.7,1.585,,1574.04,6.761,1.133,7370.38
2020-08-05,9385.63,,1.145,,6432.93,8062.41,,6205.85,7717.46,6516.31,,,6805.85,7387.24,3.165,13498.39,4.687,13749.73,4776.94,1.587,,1596.72,6.793,1.139,7297.54
2020-08-06,9461.13,,1.122,,6427.31,8069.34,,6187.3,7714.78,6501.14,,,6794.75,7392.54,3.115,13481.45,4.655,13786.82,4776.78,1.595,,1581.89,6.708,1.133,7341.58
2020-08-07,9377.74,,1.096,,6361.05,7968.66,,6117.34,7622.16,6426.49,,,6714.75,7335.98,3.044,13455.53,4.597,13663.76,4736.35,1.581,,1534.58,6.61,1.116,7277.42
2020-08-10,9470.43,,1.085,,6403.77,7989.4,,6139.36,7663.95,6452.66,,,6741.58,7431.23,3.026,13594.83,4.593,13737.68,4768.3,1.596,,1543.42,6.599,1.117,7360.37
2020-08-11,9494.56,,1.065,,6372.88,7831.55,,6083.38,7522.26,6378.63,,,6647.32,7356.38,2.979,13537.88,4.532,13612.62,4735.02,1.578,,1499.44,6.537,1.099,7325.73
2020-08-12,9550.95,,1.046,,6354.12,7700.3,,6040.43,7439.91,6327.42,,,6585.12,7309.79,2.919,13506.8,4.506,13534.3,4717.31,1.566,,1466.08,6.468,1.088,7352.74
2020-08-13,9500.94,,1.038,,6338.88,7723.73,,6024.93,7467.74,6321.1,,,6588.99,7337.31,2.904,13585.05,4.487,13520.57,4705.85,1.563,,1475.71,6.451,1.088,7342.26
2020-08-14,9645.75,,1.061,,6438.96,7799.84,,6118.03,7549.1,6411.58,,,6670.89,7395.1,2.955,13688.89,4.567,13705.53,4773.6,1.586,,1491.6,6.589,1.105,7447.0
2020-08-17,9916.23,,1.071,,6594.49,7968.93,,6261.9,7686.99,6553.96,,,6813.3,7548.97,2.987,14059.03,4.638,14044.25,4890.21,1.624,,1504.03,6.689,1.13,7649.6
2020-08-18,9824.08,,1.069,,6583.94,8045.67,,6258.95,7738.38,6562.52,,,6839.2,7563.51,2.984,14081.19,4.629,14043.84,4888.01,1.63,,1520.22,6.684,1.126,7589.01
2020-08-19,9741.04,,1.028,,6504.87,7878.42,,6165.31,7598.26,6459.19,,,6724.18,7491.43,2.892,14004.81,4.533,13861.63,4801.59,1.607,,1479.52,6.563,1.111,7521.01
2020-08-20,9598.18,,1.023,,6426.19,7764.62,,6085.97,7515.66,6379.28,,,6639.6,7434.53,2.867,13852.72,4.497,13682.38,4739.54,1.588,,1449.93,6.494,1.096,7443.65
2020-08-21,9619.04,,1.043,,6479.23,7811.33,,6139.26,7572.9,6433.32,,,6692.55,7430.4,2.917,13876.71,4.581,13770.94,4772.19,1.592,,1455.09,6.588,1.106,7474.18
2020-08-24,9559.24,,1.06,,6522.01,7875.78,,6187.83,7624.75,6482.51,,,6745.83,7473.14,2.975,13929.09,4.66,13821.29,4792.52,1.594,,1458.06,6.694,1.128,7453.81
2020-08-25,9577.79,,1.07,,6547.22,7832.4,,6195.83,7583.39,6480.05,,,6736.31,7467.35,2.991,13889.23,4.625,13827.66,4810.13,1.589,,1434.98,6.714,1.133,7436.42
2020-08-26,9500.63,,1.043,,6491.93,7641.62,,6123.2,7439.0,6392.34,,,6626.7,7342.9,2.922,13683.92,4.556,13679.59,4762.26,1.567,,1390.35,6.623,1.109,7358.85
2020-08-27,9491.29,,1.068,,6508.35,7724.18,,6156.01,7499.65,6430.99,,,6682.12,7386.53,2.981,13685.13,4.588,13753.67,4781.0,1.576,,1424.78,6.677,1.116,7361.24
2020-08-28,9703.85,,1.093,,6671.61,7823.26,,6302.93,7627.97,6573.75,,,6808.26,7516.48,3.054,13882.92,4.69,14053.48,4893.81,1.604,,1420.84,6.874,1.146,7493.88
2020-08-31,9633.52,,1.08,,6635.56,7844.18,,6266.43,7602.0,6539.54,,,6788.44,7476.65,3.021,13738.76,4.63,14010.97,4858.15,1.6,,1430.49,6.8,1.142,7436.34
2020-09-01,9612.43,,1.088,,6659.92,7882.01,,6300.14,7649.91,6576.2,,,6826.88,7490.94,3.045,13705.38,4.673,14070.87,4874.43,1.605,,1433.92,6.841,1.15,7445.33
2020-09-02,9553.47,,1.09,,6660.52,7896.93,,6302.44,7658.01,6579.72,,,6836.98,7484.54,3.066,13655.23,4.682,14055.17,4863.11,1.598,,1430.2,6.867,1.157,7424.33
2020-09-03,9510.43,,1.085,,6633.3,7807.06,,6267.58,7594.96,6538.95,,,6784.64,7473.05,3.039,13577.11,4.619,13985.63,4844.38,1.59,,1409.29,6.817,1.156,7417.83
2020-09-04,9472.23,,1.079,,6560.63,7798.64,,6206.59,7545.17,6480.42,,,6739.41,7451.66,3.022,13494.11,4.589,13848.54,4807.76,1.582,,1397.37,6.735,1.14,7394.68
2020-09-07,9436.4,,1.041,,6449.39,7663.01,,6075.37,7385.84,6343.45,,,6604.99,7366.43,2.92,13341.99,4.46,13597.11,4726.72,1.555,,1363.61,6.524,1.102,7351.84
2020-09-08,9586.11,,1.05,,6497.8,7712.84,,6107.92,7438.6,6380.24,,,6645.49,7409.25,2.937,13444.87,4.436,13730.29,4779.73,1.566,,1351.46,6.525,1.1,7458.76
2020-09-09,9533.72,,0.995,,6374.55,7468.0,,5965.06,7238.1,6225.39,,,6473.0,7296.94,2.795,13208.53,4.299,13477.03,4700.97,1.54,,1304.69,6.317,1.075,7376.41
2020-09-10,9509.77,,0.98,,6391.84,7203.36,,5961.66,7108.89,6195.36,,,6380.61,7229.19,2.753,13165.37,4.275,13473.68,4715.21,1.535,,1286.71,6.314,1.058,7366.9
2020-09-11,9436.51,,1.002,,6428.01,7320.82,,6020.61,7195.99,6260.18,,,6458.54,7259.28,2.806,13185.8,4.35,13570.26,4744.26,1.543,,1319.2,6.409,1.071,7357.22
2020-09-14,9474.15,,1.018,,6468.55,7436.24,,6051.54,7240.76,6293.99,,,6515.0,7290.67,2.846,13187.95,4.38,13668.51,4785.89,1.553,,1354.94,6.424,1.077,7395.12
2020-09-15,9499.58,,1.027,,6519.96,7472.32,,6100.24,7282.53,6341.15,,,6557.73,7324.19,2.869,13226.06,4.43,13753.69,4820.01,1.561,,1371.56,6.479,1.09,7437.5
2020-09-16,9532.04,,1.013,,6478.88,7397.75,,6062.95,7243.72,6303.6,,,6510.97,7321.62,2.83,13285.04,4.382,13699.72,4794.31,1.554,,1356.55,6.419,1.081,7463.98
2020-09-17,9505.99,,1.014,,6428.78,7411.05,,6030.87,7258.75,6281.55,,,6498.78,7349.81,2.826,13267.42,4.393,13593.7,4749.36,1.546,,1390.64,6.401,1.087,7460.22
2020-09-18,9701.85,,1.033,,6590.76,7524.75,,6166.75,7375.55,6413.17,,,6620.76,7465.17,2.879,13572.3,4.472,13925.27,4870.24,1.579,,1411.05,6.524,1.101,7652.08
2020-09-21,9629.22,,1.021,,6514.99,7521.95,,6107.32,7348.75,6360.74,,,6580.94,7419.64,2.841,13495.25,4.423,13791.25,4817.6,1.569,,1404.87,6.448,1.097,7581.84
2020-09-22,9521.21,,1.018,,6444.56,7401.1,,6035.16,7249.21,6282.9,,,6497.97,7312.72,2.829,13286.27,4.38,13615.84,4758.48,1.552,,1397.17,6.397,1.083,7459.62
2020-09-23,9475.19,,1.037,,6441.36,7452.35,,6056.73,7287.35,6307.94,,,6528.31,7323.21,2.873,13267.64,4.412,13629.58,4766.07,1.551,,1431.16,6.458,1.09,7418.85
2020-09-24,9356.9,,1.014,,6333.76,7248.66,,5940.52,7119.61,6181.0,,,6382.37,7187.27,2.811,13044.52,4.33,13377.43,4683.11,1.522,,1402.03,6.337,1.072,7294.39
2020-09-25,9346.43,,1.017,,6343.21,7204.39,,5949.72,7110.81,6186.36,,,6375.8,7145.42,2.815,12980.63,4.335,13414.13,4699.2,1.523,,1370.98,6.347,1.069,7265.36
2020-09-28,9386.93,,1.01,,6377.05,7113.25,,5965.26,7044.2,6184.47,,,6348.54,7139.23,2.788,13045.05,4.331,13467.48,4729.35,1.526,,1345.77,6.343,1.065,7303.16
2020-09-29,9276.67,,1.025,,6376.44,7190.02,,5978.14,7101.55,6206.75,,,6386.53,7168.21,2.84,13048.31,4.384,13456.8,4716.0,1.531,,1397.05,6.409,1.077,7257.87
2020-09-30,9258.79,,1.033,,6374.49,7185.82,,5972.42,7060.21,6193.49,,,6378.42,7132.7,2.851,12959.76,4.391,13425.82,4703.04,1.523,,1426.03,6.411,1.077,7221.5
2020-10-09,9281.22,,1.08,,6469.96,7408.66,,6094.46,7248.86,6329.46,,,6538.32,7289.65,2.957,13186.96,4.519,13652.43,4782.25,1.548,,1473.43,6.594,1.102,7305.38
2020-10-12,9527.78,,1.12,,6679.13,7640.95,,6279.36,7457.73,6519.15,,,6738.08,7470.37,3.074,13415.91,4.642,14062.52,4929.24,1.59,,1498.17,6.8,1.136,7495.98
2020-10-13,9530.51,,1.122,,6699.99,7660.06,,6300.25,7469.39,6538.04,,,6759.9,7485.16,3.079,13435.81,4.695,14057.58,4927.8,1.587,,1505.23,6.864,1.144,7493.69
2020-10-14,9530.28,,1.117,,6670.24,7589.19,,6258.46,7420.34,6494.78,,,6714.63,7483.94,3.056,13388.43,4.654,13973.33,4902.49,1.575,,1496.26,6.818,1.139,7465.09
2020-10-15,9667.73,,1.11,,6673.51,7522.12,,6247.56,7365.43,6474.57,,,6681.99,7453.85,3.036,13368.18,4.633,13950.27,4905.26,1.574,,1461.2,6.799,1.135,7487.88
2020-10-16,9828.04,,1.101,,6679.68,7499.9,,6238.63,7329.67,6459.97,,,6667.77,7473.64,3.018,13436.97,4.588,13963.14,4918.01,1.58,,1445.86,6.754,1.128,7534.23
2020-10-19,9868.36,,1.089,,6651.14,7447.8,,6191.52,7249.45,6405.91,,,6617.1,7422.2,2.979,13348.19,4.559,13851.12,4880.39,1.572,,1419.34,6.705,1.116,7517.41
2020-10-20,9819.05,,1.113,,6693.7,7518.42,,6240.97,7323.56,6460.51,,,6677.93,7429.25,3.03,13335.77,4.625,13911.59,4893.77,1.577,,1433.45,6.813,1.129,7506.21
2020-10-21,9998.21,,1.098,,6720.76,7400.84,,6240.13,7240.21,6442.19,,,6632.41,7404.71,2.992,13357.65,4.569,13939.7,4914.02,1.577,,1404.1,6.776,1.121,7579.05
2020-10-22,9970.61,,1.085,,6717.8,7353.84,,6220.81,7202.8,6419.06,,,6606.32,7346.96,2.958,13288.52,4.552,13909.97,4902.54,1.57,,1383.59,6.739,1.113,7560.11
2020-10-23,10037.34,,1.055,,6660.56,7212.18,,6143.88,7084.35,6333.45,,,6509.6,7289.53,2.882,13238.66,4.472,13795.73,4869.87,1.563,,1343.34,6.607,1.096,7577.69
2020-10-26,9847.77,,1.058,,6603.34,7219.99,,6108.57,7085.62,6305.95,,,6496.49,7300.74,2.902,13194.53,4.513,13631.74,4809.24,1.543,,1363.02,6.635,1.095,7493.73
2020-10-27,9811.0,,1.075,,6590.08,7256.93,,6119.44,7093.56,6316.18,,,6511.66,7276.42,2.933,13168.08,4.548,13611.83,4793.79,1.543,,1392.81,6.689,1.103,7452.55
2020-10-28,9710.13,,1.085,,6642.63,7260.07,,6168.91,7121.68,6361.05,,,6547.32,7275.65,2.952,13110.5,4.615,13693.57,4821.65,1.548,,1413.24,6.77,1.113,7425.01
2020-10-29,9709.24,,1.101,,6689.15,7248.46,,6215.33,7132.16,6399.78,,,6573.0,7313.81,2.987,13210.47,4.633,13738.26,4837.96,1.548,,1419.3,6.898,1.128,7436.27
2020-10-30,9629.26,,1.084,,6578.69,7070.82,,6114.3,6968.3,6285.6,,,6443.03,7202.87,2.936,13025.18,4.529,13546.64,4773.85,1.527,,1401.06,6.732,1.107,7356.25
2020-11-02,9622.51,,1.109,,6618.7,7073.67,,6147.5,7004.37,6319.36,,,6474.7,7273.07,2.998,13148.65,4.576,13537.47,4752.76,1.527,,1408.1,6.851,1.12,7386.46
2020-11-03,9725.13,,1.123,,6697.65,7218.96,,6221.38,7116.85,6401.29,,,6569.18,7363.88,3.035,13295.86,4.615,13725.27,4813.28,1.551,,1456.44,6.915,1.132,7481.67
2020-11-04,9873.02,,1.128,,6767.06,7202.79,,6268.38,7108.18,6436.43,,,6590.65,7404.89,3.045,13380.32,4.645,13798.1,4849.24,1.552,,1466.38,6.995,1.134,7573.18
2020-11-05,9831.11,,1.147,,6855.32,7335.56,,6361.93,7242.52,6538.47,,,6698.76,7532.77,3.082,13552.15,4.729,13991.88,4903.54,1.571,,1482.95,7.099,1.155,7669.35
2020-11-06,9799.43,,1.126,,6876.01,7263.58,,6362.72,7184.67,6526.83,,,6668.04,7544.74,3.021,13626.9,4.712,13977.32,4888.43,1.57,,1448.87,7.089,1.156,7695.3
2020-11-09,9885.68,,1.164,,6998.55,7440.94,,6487.26,7321.97,6653.89,,,6805.9,7668.3,3.115,13840.03,4.807,14232.07,4974.52,1.599,,1492.77,7.237,1.179,7789.73
2020-11-10,9954.05,,1.145,,6967.78,7362.21,,6451.48,7266.59,6614.01,,,6754.28,7643.66,3.063,13784.66,4.74,14194.59,4971.41,1.59,,1449.37,7.147,1.173,7785.74
2020-11-11,10023.88,,1.107,,6927.28,7236.5,,6387.7,7177.11,6544.88,,,6670.31,7678.09,2.973,13887.66,4.635,14142.16,4964.26,1.584,,1402.67,7.015,1.143,7829.04
2020-11-12,9913.57,,1.113,,6926.42,7250.29,,6394.07,7200.93,6554.94,,,6682.76,7721.21,2.987,13950.04,4.644,14107.27,4944.07,1.585,,1420.55,7.059,1.151,7776.46
2020-11-13,9729.55,,1.114,,6829.56,7261.11,,6326.83,7191.23,6500.02,,,6642.98,7669.8,3.0,13806.16,4.632,13910.06,4858.14,1.569,,1444.26,7.022,1.15,7658.24
2020-11-16,9773.73,,1.118,,6899.28,7327.81,,6388.48,7282.91,6567.93,,,6709.32,7830.04,3.001,14161.88,4.636,14076.82,4914.61,1.587,,1454.38,7.05,1.156,7752.19
2020-11-17,9895.56,,1.092,,6903.34,7256.04,,6376.25,7225.4,6546.12,,,6674.09,7882.73,2.947,14205.94,4.592,14070.35,4917.76,1.586,,1438.15,7.021,1.15,7822.89
2020-11-18,10116.21,,1.072,,6916.93,7256.48,,6372.19,7230.05,6543.92,,,6672.7,7913.0,2.903,14265.48,4.559,14108.89,4929.07,1.592,,1426.51,6.962,1.144,7906.03
2020-11-19,10192.65,,1.082,,6970.56,7295.94,,6419.5,7252.38,6585.85,,,6712.76,7879.76,2.928,14168.68,4.605,14190.82,4962.61,1.599,,1443.3,7.052,1.155,7924.83
2020-11-20,10131.9,,1.09,,6980.83,7347.63,,6439.43,7323.51,6616.62,,,6748.72,7920.22,2.951,14230.57,4.619,14233.03,4965.28,1.606,,1438.06,7.062,1.156,7925.09
2020-11-23,10341.29,,1.102,,7074.16,7392.87,,6519.86,7380.46,6691.93,,,6810.83,8031.05,2.971,14466.47,4.625,14440.66,5049.5,1.623,,1425.38,7.101,1.163,8048.57
2020-11-24,10286.27,,1.097,,7027.69,7393.17,,6479.81,7383.03,6660.99,,,6788.47,7999.79,2.958,14382.68,4.608,14358.95,5010.09,1.617,,1420.0,7.051,1.158,7992.95
2020-11-25,10202.84,,1.073,,6951.82,7267.07,,6397.21,7240.93,6565.89,,,6687.15,7890.55,2.896,14164.93,4.538,14198.31,4977.45,1.603,,1395.49,6.933,1.14,7950.4
2020-11-26,10344.13,,1.069,,6979.65,7214.19,,6408.79,7222.61,6571.11,,,6679.76,7859.48,2.889,14190.34,4.524,14280.58,5014.48,1.61,,1392.42,6.908,1.136,8008.15
2020-11-27,10586.76,,1.073,,7077.34,7212.66,,6489.49,7242.35,6638.72,,,6726.96,7914.81,2.901,14299.03,4.568,14485.94,5093.52,1.625,,1394.89,6.986,1.142,8145.3
2020-11-30,10491.84,,1.081,,7023.7,7191.58,,6462.76,7207.38,6610.29,,,6702.4,7828.3,2.911,14170.61,4.568,14405.01,5050.95,1.618,,1392.59,6.974,1.141,8086.57
2020-12-01,10781.3,,1.109,,7176.08,7290.26,,6601.97,7327.87,6745.29,,,6825.48,7934.57,2.981,14335.49,4.644,14733.49,5174.11,1.644,,1411.45,7.1,1.159,8256.76
2020-12-02,10724.94,,1.102,,7174.5,7314.67,,6602.03,7337.41,6747.37,,,6831.91,7947.67,2.971,14340.54,4.638,14707.8,5161.48,1.64,,1415.72,7.127,1.165,8262.94
2020-12-03,10705.62,,1.112,,7156.25,7288.75,,6588.89,7344.39,6738.53,,,6822.37,7891.48,3.0,14178.07,4.652,14670.53,5149.07,1.634,,1418.07,7.132,1.168,8195.68
2020-12-04,10567.1,,1.121,,7167.98,7326.53,,6600.43,7371.59,6753.37,,,6843.15,7880.51,3.021,14142.65,4.689,14691.2,5155.92,1.636,,1412.08,7.169,1.17,8121.17
2020-12-07,10333.66,,1.114,,7097.02,7311.73,,6543.52,7325.92,6698.94,,,6802.61,7800.88,3.011,13927.88,4.681,14546.13,5109.94,1.622,,1413.41,7.121,1.163,7963.28
2020-12-08,10267.5,,1.126,,7072.25,7313.22,,6527.45,7324.75,6686.06,,,6794.42,7777.84,3.031,13903.33,4.682,14509.54,5094.16,1.622,,1405.91,7.109,1.162,7911.01
2020-12-09,10261.87,,1.104,,6985.95,7170.03,,6439.92,7191.98,6589.07,,,6688.38,7681.52,2.976,13713.88,4.616,14361.13,5049.71,1.604,,1372.04,6.976,1.14,7850.79
2020-12-10,10199.2,,1.116,,6981.88,7172.93,,6437.09,7206.66,6589.96,,,6690.53,7694.41,3.01,13699.29,4.607,14353.72,5035.89,1.602,,1367.17,6.99,1.141,7826.2
2020-12-11,10082.92,,1.106,,6914.81,7056.79,,6371.22,7080.47,6511.38,,,6605.8,7648.15,2.98,13665.4,4.528,14218.08,4990.5,1.589,,1369.96,6.905,1.129,7743.74
2020-12-14,10186.82,,1.12,,6982.11,7142.12,,6430.12,7137.02,6569.7,,,6667.49,7594.98,3.026,13575.26,4.555,14362.53,5048.61,1.596,,1382.12,6.993,1.141,7789.09
2020-12-15,10102.89,,1.139,,6982.97,7163.5,,6443.5,7144.5,6581.8,,,6682.47,7579.83,3.055,13537.83,4.588,14367.15,5050.15,1.595,,1370.18,7.041,1.144,7760.13
2020-12-16,10122.21,,1.14,,7017.01,7105.79,,6454.92,7110.13,6583.51,,,6668.24,7548.75,3.055,13486.8,4.569,14404.99,5074.28,1.597,,1352.04,7.052,1.144,7766.28
2020-12-17,10180.31,,1.154,,7122.36,7164.97,,6537.85,7193.9,6666.49,,,6743.59,7625.07,3.086,13567.64,4.596,14616.19,5153.1,1.615,,1370.36,7.12,1.158,7849.35
2020-12-18,10048.66,,1.158,,7087.25,7138.41,,6515.04,7174.53,6644.44,,,6721.29,7658.74,3.079,13658.53,4.601,14543.98,5107.14,1.611,,1368.09,7.11,1.157,7813.67
2020-12-21,10016.47,,1.199,,7124.52,7266.76,,6576.11,7296.18,6718.24,,,6810.75,7683.44,3.182,13637.34,4.687,14630.83,5127.94,1.624,,1395.8,7.263,1.178,7797.25
2020-12-22,9851.18,,1.175,,7030.95,7112.96,,6469.18,7126.81,6598.26,,,6683.79,7507.58,3.114,13318.83,4.641,14359.63,5053.17,1.595,,1365.59,7.159,1.153,7614.16
2020-12-23,9870.95,,1.187,,7078.24,7168.65,,6524.36,7192.42,6655.56,,,6739.85,7511.63,3.145,13314.03,4.695,14486.35,5087.65,1.608,,1383.66,7.234,1.166,7654.19
2020-12-24,9925.81,,1.179,,7082.54,7054.71,,6515.1,7075.68,6623.57,,,6683.67,7442.32,3.123,13217.34,4.691,14448.57,5079.92,1.604,,1354.93,7.229,1.159,7657.1
2020-12-25,9940.42,,1.192,,7124.09,7125.24,,6569.82,7159.23,6684.31,,,6746.05,7495.55,3.149,13305.5,4.728,14592.62,5113.71,1.616,,1356.72,7.283,1.166,7692.95
2020-12-28,10009.0,,1.187,,7177.92,7079.85,,6599.01,7120.44,6699.07,,,6743.7,7445.63,3.145,13265.68,4.692,14639.87,5130.24,1.618,,1345.88,7.327,1.17,7727.27
2020-12-29,10038.33,,1.173,,7153.6,7034.01,,6571.03,7069.55,6666.28,,,6707.57,7383.05,3.113,13203.55,4.678,14568.22,5120.79,1.608,,1344.33,7.279,1.164,7715.16
2020-12-30,10065.5,,1.216,,7254.07,7087.89,,6663.25,7148.68,6755.58,,,6793.42,7412.91,3.207,13228.43,4.737,14781.89,5203.46,1.623,,1369.91,7.422,1.181,7743.94
2020-12-31,10164.87,,1.247,,7383.92,7217.76,,6790.39,7260.28,6879.24,,,6913.31,7467.49,3.283,13292.01,4.826,15077.2,5300.28,1.653,,1400.18,7.575,1.208,7838.48
2021-01-04,9969.91,,1.293,,7427.29,7383.14,,6863.92,7392.18,6965.01,,,7024.55,7493.02,3.409,13192.72,4.95,15168.95,5304.24,1.666,,1429.42,7.757,1.235,7789.29
2021-01-05,9849.99,,1.297,,7572.0,7392.57,,6995.25,7457.11,7082.08,,,7108.77,7509.62,3.423,13180.12,5.11,15334.58,5362.49,1.675,,1432.48,8.003,1.262,7777.66
2021-01-06,10084.2,,1.31,,7682.93,7302.99,,7059.31,7443.9,7129.68,,,7121.86,7526.97,3.44,13295.14,5.111,15511.87,5440.06,1.688,,1422.29,8.031,1.269,7908.22
2021-01-07,10181.22,,1.336,,7832.91,7185.28,,7184.38,7455.27,7230.5,,,7156.83,7475.91,3.501,13314.6,5.212,15784.93,5544.04,1.706,,1389.04,8.209,1.278,8003.46
2021-01-08,10225.31,,1.328,,7788.96,7151.4,,7160.63,7477.48,7216.52,,,7138.2,7497.69,3.478,13345.4,5.204,15723.89,5515.29,1.701,,1385.82,8.146,1.275,8074.36
2021-01-11,10327.65,,1.306,,7716.24,7032.6,,7089.92,7360.95,7136.21,,,7042.35,7414.52,3.424,13217.17,5.175,15601.24,5498.12,1.686,,1397.79,8.026,1.255,8075.13
2021-01-12,10469.24,,1.35,,7954.55,7129.01,,7292.14,7461.1,7316.49,,,7195.27,7474.99,3.524,13218.51,5.28,16074.39,5686.79,1.728,,1412.44,8.261,1.282,8245.83
2021-01-13,10462.06,,1.332,,7917.73,7073.52,,7268.18,7408.29,7286.46,,,7147.63,7463.91,3.465,13205.18,5.242,15995.55,5638.9,1.723,,1414.64,8.202,1.28,8311.2
2021-01-14,10453.4,,1.309,,7761.41,7066.12,,7128.09,7343.26,7162.49,,,7052.87,7437.13,3.422,13170.96,5.122,15752.85,5548.63,1.702,,1454.7,7.992,1.26,8262.13
2021-01-15,10743.41,,1.314,,7752.62,7089.62,,7111.97,7317.73,7144.4,,,7059.1,7480.69,3.425,13261.1,5.105,15730.43,5558.4,1.703,,1455.01,7.977,1.254,8337.99
2021-01-18,10994.26,,1.342,,7818.18,7223.88,,7190.72,7428.3,7229.77,,,7154.09,7537.5,3.49,13365.03,5.184,15870.56,5604.21,1.71,,1488.85,8.075,1.269,8453.34
2021-01-19,10993.06,,1.309,,7713.09,7182.58,,7085.18,7384.86,7137.55,,,7077.92,7577.54,3.409,13494.86,5.093,15692.78,5544.95,1.697,,1451.33,7.917,1.249,8405.36
2021-01-20,10871.18,,1.368,,7743.63,7244.89,,7135.88,7453.0,7191.87,,,7138.06,7566.52,3.547,13359.0,5.149,15755.69,5553.63,1.7,,1489.06,8.047,1.265,8339.98
2021-01-21,10906.82,,1.404,,7862.36,7324.89,,7251.24,7552.3,7303.65,,,7236.86,7599.69,3.638,13356.6,5.24,15945.61,5605.17,1.718,,1489.89,8.237,1.291,8390.47
2021-01-22,10716.91,,1.433,,7854.49,7299.7,,7257.51,7569.76,7312.27,,,7237.62,7517.23,3.713,13126.43,5.313,15917.97,5599.84,,,1493.94,8.312,1.302,8280.22
2021-01-25,10737.45,,1.43,,7988.97,7229.5,,7330.67,7578.32,7371.62,,,7258.14,7408.8,3.714,12977.27,5.301,16088.28,5675.18,1.721,,1506.29,8.39,1.312,8289.6
2021-01-26,10698.19,,1.386,,7818.87,7095.74,,7183.48,7450.2,7228.71,,,7121.91,7361.35,3.611,12942.68,5.209,15770.71,5551.64,1.694,,1486.04,8.181,1.282,8201.62
2021-01-27,10850.29,,1.404,,7838.24,7099.71,,7203.08,7477.79,7249.97,,,7139.74,7367.25,3.627,12979.06,5.275,15813.43,5558.89,1.694,,1465.86,8.222,1.284,8258.88
2021-01-28,10744.75,,1.352,,7639.76,6949.16,,7006.5,7314.97,7060.86,,,6966.97,7262.89,3.502,12836.17,5.07,15466.56,5437.71,1.665,,1428.88,7.923,1.249,8093.02
2021-01-29,10774.74,,1.33,,7610.78,6845.99,,6973.69,7237.14,7018.56,,,6905.86,7201.04,3.47,12824.63,5.041,15365.41,5405.99,1.655,,1429.26,7.894,1.24,8027.78
2021-02-01,11034.92,,1.347,,7697.09,6891.27,,7059.28,7290.9,7097.27,,,6970.07,7283.07,3.501,12951.34,5.138,15485.91,5454.22,1.663,,1428.78,8.039,1.254,8147.64
2021-02-02,10892.77,,1.379,,7789.99,6969.07,,7168.01,7361.04,7197.65,,,7061.58,7332.19,3.572,12896.88,5.248,15644.0,5490.76,1.672,,1445.44,8.234,1.28,8182.18
2021-02-03,11092.33,,1.382,,7788.09,6849.54,,7147.3,7297.81,7167.96,,,7017.66,7272.74,3.558,12845.79,5.183,15615.92,5496.95,1.668,,1417.38,8.195,1.272,8179.88
2021-02-04,11130.75,,1.378,,7803.86,6697.9,,7132.64,7217.36,7139.38,,,6960.98,7200.53,3.549,12813.91,5.137,15616.74,5534.65,1.67,,1401.25,8.174,1.27,8197.95
2021-02-05,11463.02,,1.377,,7877.07,6564.92,,7144.98,7115.96,7127.59,,,6921.67,7226.44,3.533,13009.78,5.087,15674.87,5591.64,1.667,,1375.83,8.151,1.261,8247.3
2021-02-08,11514.48,,1.417,,7971.27,6612.18,,7250.71,7210.94,7230.88,,,7012.8,7299.46,,13018.63,5.16,15886.98,5664.0,1.674,,1389.58,8.304,1.274,8333.58
2021-02-09,11495.8,,1.442,,8122.94,6791.58,,7409.27,7364.58,7388.15,,,7164.98,7390.91,3.691,13073.9,5.298,16205.33,5754.79,1.715,,1435.01,8.52,1.307,8397.53
2021-02-10,11436.51,,1.476,,8310.51,6845.11,,7567.55,7441.31,7528.89,,,7278.5,7444.21,3.772,13133.02,5.462,16482.0,5865.0,1.74,,1444.4,8.747,1.332,8447.69
2021-02-18,11628.58,,1.428,,8230.04,6955.1,,7516.29,7543.23,7510.18,,,7293.28,7624.87,3.668,13409.61,5.378,16508.95,5844.32,1.754,,1437.08,8.516,1.313,8620.92
